132.552673	135.822043	A
135.822043	136.021988	D
136.021988	136.443493	A
136.443493	136.713689	S
136.713689	139.766902	A
139.766902	140.853089	S
140.853089	142.976829	D
142.976829	143.555048	S
143.555048	144.900623	D: **laughter**
144.900623	146.051657	D
146.051657	146.294833	D: **laughter**
146.294833	147.035170	D&A small laugter?
147.035170	147.472887	D
147.472887	148.002471	S
148.002471	149.980305	D
149.980305	150.261308	S
150.261308	152.617416	D
152.617416	153.465831	S
153.465831	160.145072	D: **maybe short pauses in between??**
160.145072	160.296382	A: Cool??
160.296382	160.561174	S
160.561174	162.549815	D
162.549815	162.744356	S
162.744356	165.246369	D
165.246369	166.056957	S
166.056957	166.213670	Click?
166.213670	166.937795	S
166.937795	171.196082	D: Then.. Then, let's say ...blahblah
171.196082	171.752685	S
171.752685	173.276590	D
173.276590	173.811577	S
173.811577	174.632973	D
174.632973	174.816706	S
174.816706	175.621889	D
175.621889	176.373034	S
176.373034	176.778328	D
176.778328	177.016100	S
177.016100	177.832091	D
177.832091	178.269809	S
178.269809	179.393823	D
179.393823	179.945023	S
179.945023	181.382465	D
181.382465	181.663468	S
181.663468	181.987703	A: mhm
181.987703	182.371381	S
182.371381	184.997685	D
184.997685	185.813676	S
185.813676	187.310561	D
187.310561	187.476949	S
187.476949	187.606846	A: mhm? **maybe??**
187.606846	190.318940	S
190.318940	190.700759	D
190.700759	192.129627	S
192.129627	193.137313	D
193.137313	193.778926	S
193.778926	196.475275	D
196.475275	198.774060	S
198.774060	201.560944	D
201.560944	201.923081	S
201.923081	203.037047	D
203.037047	203.796749	S
203.796749	206.855235	D: **with occasional whiteboard marker hitting the board noise
206.855235	208.000691	S
208.000691	211.248119	D
211.248119	211.960585	S
211.960585	214.180644	D
214.180644	214.428630	S
214.428630	215.050561	D
215.050561	215.330037	S
215.330037	216.581773	D: **Super quiet**
216.581773	216.955719	S
216.955719	217.530415	D
217.530415	217.849253	S
217.849253	219.065563	D
219.065563	219.911862	S
219.911862	223.702496	D
223.702496	224.572413	S
224.572413	226.816090	D: **super quiet**
226.816090	227.241208	S
227.241208	227.611218	A: mhm
227.611218	228.095380	S
228.095380	228.733056	D
228.733056	228.882635	S
228.882635	229.902130	D
229.902130	230.043836	S?
230.043836	234.003730	D
234.003730	234.928755	S
234.928755	236.684334	D
236.684334	236.770932	S
236.770932	237.955751	D
237.955751	238.294270	S
238.294270	238.542256	A: **tiniest "yes"**
238.542256	238.605236	S
238.605236	241.970752	D
241.970752	245.725959	S **whiteboard maker hitting the board**
245.725959	246.139268	D
246.139268	247.028867	S
247.028867	249.063921	D
249.063921	249.469358	S
249.469358	250.681731	D
250.681731	252.771893	S
252.771893	254.905355	D
254.905355	256.822321	S
256.822321	258.243317	D
258.243317	259.373028	S
259.373028	261.132543	D
261.132543	261.738730	S
261.738730	262.384279	D
262.384279	262.474813	S
262.474813	264.250074	D
264.250074	264.557103	S
264.557103	264.942858	D
264.942858	265.856074	S
265.856074	267.092065	D
267.092065	267.422712	S
267.422712	270.036399	D
270.036399	270.323748	S
270.323748	270.642586	D
270.642586	271.284199	S
271.284199	272.551680	D: **QUIET**
272.551680	272.772111	S
272.772111	273.642028	D
273.642028	274.956744	S
274.956744	277.452343	D
277.452343	278.452157	S
278.452157	279.015045	D:Ummm
279.015045	279.341756	S
279.341756	280.420295	D
280.420295	280.908393	S
280.908393	284.356571	D
284.356571	284.864351	S
284.864351	288.284974	D
288.284974	289.249362	S
289.249362	291.041814	D
291.041814	291.482993	S
291.482993	294.106848	D
294.106848	294.458050	S
294.458050	294.727982	D
294.727982	295.868662	S
295.868662	296.591383	D
296.591383	296.890340	S
296.890340	297.433107	D: Umm
297.433107	298.338685	S
298.338685	299.046893	D
299.046893	299.311020	S
299.311020	299.633197	D
299.633197	299.781224	S
299.781224	302.602449	D
1230.100317	1350.658322	Good sample for testing table hitting each other
