528.152135	528.597142	S - click sound
528.597142	529.227298	D
529.227298	529.618710	S
529.618710	530.485987	D
530.485987	530.942363	S
530.942363	532.340725	D
532.340725	533.540945	S
533.540945	534.888960	D
534.888960	535.712385	S
535.712385	537.394968	D - loud
537.394968	540.602593	D - soft
540.602593	542.255941	S
542.255941	544.541069	D
544.541069	545.945928	S
545.945928	548.023170	D
548.023170	548.330127	S
548.330127	548.984645	D
548.984645	553.374625	S
553.374625	555.049087	D
555.049087	555.716598	S
555.716598	559.258791	D
559.258791	562.541125	S
562.541125	563.676381	D
563.676381	564.352012	S
564.352012	566.416261	D
566.416261	568.946631	S
568.946631	569.799291	D
569.799291	570.812738	S
570.812738	576.891796	D
575.868605	575.992037	A
576.891796	577.606407	S
577.606407	577.807797	A
577.807797	580.091301	D
580.091301	582.342323	A
582.342323	584.723274	D
584.723274	585.324196	S
585.324196	586.562349	D
586.562349	586.893152	S
586.893152	588.418280	D
588.418280	589.288248	S
589.288248	594.037628	D
594.037628	594.280359	S
594.280359	594.615458	A
594.615458	597.182400	D
597.182400	597.483130	S
597.483130	599.878226	D
599.878226	600.503314	S
600.503314	601.306692	D
601.306692	601.981185	S
601.981185	603.027295	D
603.027295	603.229213	S
603.229213	604.079848	D
604.079848	605.458908	S
605.458908	606.152735	D
606.152735	606.621013	S
606.621013	608.852857	D
608.852857	609.946224	S
609.946224	611.290915	D
611.290915	611.793563	S
611.793563	613.752601	D
613.752601	614.820191	S
614.820191	615.479648	D
615.479648	616.985444	S
616.985444	623.784081	D
623.784081	624.774341	S
624.774341	627.611940	D
627.611940	628.421762	S
628.421762	635.304173	D
635.304173	636.281545	S
636.281545	636.835746	D
636.835746	637.207362	S
637.207362	637.409281	A
637.409281	638.227695	D
638.227695	638.859227	A
638.859227	640.897744	D
640.897744	641.529276	S
641.529276	642.805229	D
642.805229	643.559201	A
643.559201	646.248583	D
646.248583	646.446205	A
646.446205	647.039072	S
647.039072	650.662864	D
650.662864	651.272915	S
651.272915	655.639939	D
655.639939	655.985778	S
655.985778	656.215621	A
656.215621	656.434724	S
656.434724	656.976037	D
656.976037	657.435724	S
657.435724	660.187400	D
660.187400	661.961704	S
661.961704	663.214028	D
663.214028	664.500722	S
664.500722	665.806747	D
665.806747	666.524202	S
666.524202	667.250249	D
667.250249	668.350060	S
668.350060	669.922447	D
669.922447	671.847116	S
671.847116	672.394874	D
672.394874	672.714936	S
672.714936	674.665382	A
674.665382	675.889781	D
675.889781	676.128217	S
676.128217	677.361208	D
677.361208	678.360060	S
678.360060	679.713343	D
679.713343	680.185918	S
680.185918	684.641013	D
684.641013	686.009332	S
686.009332	690.986407	D
690.986407	691.514832	A
691.514832	693.340690	D
693.340690	694.685381	S
694.685381	696.019332	D
696.019332	699.039516	S
699.039516	699.862227	D
699.862227	700.691381	S
700.691381	703.711566	D
703.711566	706.226954	S
706.226954	711.330765	D
711.330765	713.538979	S
713.538979	714.462649	D
714.462649	715.528091	M - laugh?
715.528091	715.994222	D
715.994222	720.619013	A
720.619013	722.124809	D
722.124809	722.638198	S
722.638198	723.957112	D
723.957112	724.201992	S
724.201992	726.257693	D
726.257693	726.524054	S
726.524054	727.980444	D
727.980444	728.190955	S
728.190955	728.622717	D
728.622717	728.942779	S
728.942779	730.474352	D
730.474352	730.729972	S
730.729972	732.076811	D
732.076811	732.665382	A
732.665382	733.653494	D
733.653494	733.883337	S
733.883337	734.426798	A
734.426798	736.308506	D
736.308506	737.348172	S
737.348172	737.986148	D
737.986148	738.304062	S
738.304062	741.483204	D
741.483204	742.026665	M - "door closing sound"
742.026665	742.905225	D
742.905225	743.212399	S
743.212399	744.761156	D
744.761156	745.255212	A
745.255212	746.125180	D
746.125180	746.849079	S
746.849079	748.818858	D
748.818858	749.970223	S
749.970223	751.774600	D
751.774600	752.412577	S
752.412577	753.136476	A
753.136476	755.754971	D
755.754971	756.786044	S
756.786044	762.018739	D
762.018739	763.170104	S
763.170104	766.097922	D
766.097922	766.527535	S
766.527535	772.035183	D
772.035183	772.445464	S
772.445464	774.537216	D
774.537216	775.624021	S
775.624021	785.132203	D
779.255808	780.064085	A - laugh
785.132203	787.335851	S
787.335848	791.213397	D
791.213397	791.852373	S
791.852373	792.218283	A
792.218283	792.622421	S
792.622421	792.835413	M - table hit sound?
792.835413	794.487467	D
794.487467	795.009024	S
795.009024	795.585195	D
795.585195	796.235093	S
796.235093	799.839573	D
799.839573	800.104448	A
800.104448	801.895765	D
801.895765	802.693120	S
802.693120	803.121835	D -?
803.121828	803.580587	M - pen click?
803.580587	804.279637	S
804.279637	804.984149	D
804.984149	806.150144	S
806.150144	806.688085	D
806.688085	807.152299	S
807.152299	808.061611	D
808.061611	808.807083	S
808.807083	809.907541	D
809.907541	810.338987	S
810.338987	811.769856	D
811.769856	812.714667	S
812.714667	814.713515	D
814.713515	814.921045	S
814.921045	816.390144	D
816.390144	817.392299	S
817.392299	818.203307	D
818.203307	819.631445	S
819.631445	820.849323	D
820.849323	822.064469	S
822.064469	822.201003	M - hittting table?
822.201003	823.115776	S
823.115776	823.203157	M - knock on table?
823.115776	823.760213	D
823.760213	824.068779	S
824.068779	824.328192	M - softer knock?
824.328192	825.182891	S
825.182891	827.768832	D
827.768832	828.588032	S
828.588032	828.781909	M - soft knock
828.781909	829.614763	D
829.614763	831.807488	S
831.807488	832.681301	D
832.681301	833.516885	S
833.516885	833.803605	M - soft knock
833.803605	838.161749	S
837.525504	838.003371	M - hitting table?
838.161749	838.666923	D
838.666923	839.363243	S
839.363243	839.925760	M - table rolling?
839.925760	840.198827	M - cough
840.198827	841.075371	S
841.075371	843.218944	D
843.218944	844.311211	A
844.311211	845.540011	S
845.540011	846.356480	D
846.356480	848.210603	S
848.210603	849.720661	M - table rolling?
849.720661	852.355755	S
852.355755	852.825429	M - pen clattering?
852.825429	853.295104	S
853.295104	854.204416	D
854.204416	854.551211	S
854.551211	856.241493	D
854.764203	855.141035	M - knock
855.326720	855.485099	M - knock
856.241493	856.790357	M - two knocks?
856.790357	857.658709	D
857.658709	858.603520	S
858.603520	858.901163	M - knock
858.901163	859.643904	M - sigh?
859.643904	861.121195	S
861.121195	862.317227	D
862.317227	862.800555	S
862.800555	867.041280	A
865.255424	865.329152	M - clap?
867.041280	869.274965	S
869.274965	871.601493	D
870.582955	870.733141	M - snap
871.601493	871.885483	S
871.885483	875.104939	D
874.730837	875.104939	M - knock?
875.104939	875.345237	S
875.345237	876.396544	D
876.396544	876.855296	S
876.855296	877.360469	A
877.360469	877.928448	D
877.928448	878.141440	M - knock
878.141440	879.083520	S
879.083520	879.370240	M - table hit?
879.370240	880.110251	M - table hit
880.110251	880.773803	S
880.773803	881.724075	D
881.724075	882.029909	S
882.029909	882.876416	D
882.876416	883.837611	S
883.837611	885.656235	D
885.656235	886.035797	S
886.035797	886.912341	D
886.912341	887.346517	S
887.346517	888.862037	D
888.862037	889.386325	S
889.386325	889.869653	D
889.869653	890.041685	M - table knock?
890.041685	890.683392	S
890.683392	892.097877	D
892.097877	892.507477	S
892.507477	895.216299	D
895.216299	895.374677	M - pen against table?
895.374677	895.707819	S
895.707819	897.152341	D
897.152341	897.395371	A
897.395371	899.260416	D
899.260416	899.792896	S
899.792896	901.139115	D
901.139115	901.851819	S
901.851819	903.572139	D
903.572139	904.238421	S
904.238421	905.543680	D
905.543680	906.065237	S
906.065237	912.606946	D
912.606946	913.397438	S
913.397438	915.528413	D
915.528413	915.918066	S
915.918066	916.354328	D
916.354328	916.658221	S
916.658221	918.091921	D
918.091921	918.492760	S
918.492760	919.419352	D
919.419352	920.418654	S
920.418654	921.967945	A
921.967945	924.949071	D
924.949071	925.788037	S
925.788037	927.827657	D
927.827657	928.851196	S
928.851196	934.544980	D
934.544980	935.063275	S
935.063275	937.123403	D
937.123403	937.481362	S
937.481362	941.428232	D
941.428232	941.814157	S
941.814157	943.439887	D
943.439887	943.876149	S
943.876149	944.424274	D
944.424274	944.629354	S
944.629354	946.091020	D
946.091020	946.359489	S
946.359489	947.321504	D
947.321504	947.733529	A
947.733529	948.272332	S
948.272332	949.182144	D
949.182144	949.760099	S
949.760099	951.223629	D
951.223629	951.960055	S
951.960055	956.852160	D
956.852160	957.426386	S
957.426386	959.238553	D
959.238553	959.859388	A
959.859388	960.083112	S
960.083112	960.232262	A
960.232262	960.666660	S
960.666660	961.934431	D
961.934431	962.135783	S
962.135783	964.788780	D
964.788780	965.029284	S
965.029284	969.173777	D
969.173777	969.624955	S
969.624955	970.629850	D
970.629850	970.833066	S
970.833066	971.118314	D
971.118314	971.748471	S
971.748471	973.219459	D
973.219459	973.616569	S
973.616569	975.095014	D
975.095014	975.361619	A
975.361619	975.676698	S
975.676698	980.436433	D
980.436433	981.323872	S
981.323872	981.536410	M - pen on table?
981.536410	982.105043	S
982.105043	982.237413	M - pen on table?
982.237413	982.636388	S
982.636388	983.449253	D
983.449253	984.744990	S
984.744990	987.480020	D
987.480020	988.182887	S
988.182887	989.137444	D
989.137444	989.851498	S
989.851498	990.908595	D
990.908595	991.631971	S
991.631971	994.044465	A
994.044465	994.244465	S
994.244465	996.617294	A
996.617294	997.249316	S
997.249316	998.369802	A
998.369802	1001.758293	D
1001.758293	1002.263537	A
1002.263537	1004.598660	D
1004.598660	1005.103904	S
1005.103904	1006.816327	D
1006.816327	1007.052170	S
1007.052170	1008.278925	D
1008.278925	1008.868998	A
1008.868998	1010.446254	D
1010.446254	1011.074547	S
1011.074547	1013.767628	D
1013.767628	1015.715894	S
1015.715894	1016.293849	D
1016.293849	1016.730111	A
1016.730111	1023.264726	D
1021.053584	1021.234428	A
1023.264726	1023.982508	S
1023.982508	1025.378921	D
1025.378921	1026.027721	A
1026.027721	1029.595192	D
1029.595192	1031.580746	A
1031.580746	1032.127938	S
1032.127938	1033.320202	A
1033.320202	1033.520622	S
1033.520622	1034.868561	A
1034.868561	1035.129573	S
1035.129573	1035.920997	A
1035.920997	1037.364019	D
1037.364019	1037.703335	M - pen hitting table?
1037.703335	1038.136800	M - pen clicking?
1038.136800	1041.815201	D
1041.815201	1042.079009	S
1042.079009	1044.732007	D
1044.732007	1045.837578	D
1045.837578	1046.155453	S
1046.155453	1047.315091	D
1047.315091	1047.883724	S
1047.883724	1048.234225	A
1048.234225	1050.001647	D
1050.001647	1050.294353	S
1050.294353	1051.033576	D
1051.034000	1051.267000	S
1051.267000	1052.441174	D
1052.441174	1054.697061	D
1054.697061	1055.078325	S
1055.078325	1056.261267	D
1056.261267	1056.841086	S
1056.841086	1065.152445	D
1065.152445	1068.240773	S
1068.240773	1070.842500	A
1070.137769	1070.417424	M - snap
1070.842500	1071.426980	D
1071.426980	1072.030104	A
1072.030104	1072.371283	S
1072.371283	1072.661193	D
1072.661193	1072.982796	A
1072.982796	1073.329569	S
1073.329569	1073.436770	M - chair shifting
1073.436770	1074.537680	S
1074.537680	1074.821064	A
1074.821064	1075.391562	S
1075.391562	1078.308367	A
1078.308367	1078.805222	S
1078.805222	1079.563088	A
1079.563088	1079.784016	S
1079.784016	1080.637897	A
1080.637897	1080.838317	S
1080.838317	1082.162019	A
1082.162019	1082.575909	S
1082.575909	1085.172043	A
1085.172043	1085.545849	D
1085.545849	1085.841352	A
1085.841352	1086.267360	S
1086.267360	1086.611336	A
1086.611336	1087.137089	S
1087.137089	1090.826676	A
1089.445178	1089.536532	M - snap
1090.826676	1091.175313	S
1091.175313	1091.786826	A
1091.786826	1092.051566	S
1092.051566	1094.109830	A
1094.109830	1094.311182	S
1094.311182	1095.909879	A
1095.909879	1096.111231	S
1096.111231	1097.687555	A
1097.687555	1098.418388	S
1098.418388	1099.106340	A
1099.106340	1099.415825	D
1099.415825	1099.617177	S
1099.617177	1101.071385	A
1101.071385	1101.499258	S
1101.499258	1102.631862	A
1102.631862	1104.416996	D
1104.416996	1104.631399	M - pen hitting table
1104.631399	1107.590153	D
1107.590153	1108.316325	S
1108.316325	1111.689901	D
1111.689901	1112.116842	S
1112.116842	1113.911297	D
1113.911297	1114.117310	S
1114.117310	1115.605077	D
1115.605077	1116.215658	S
1116.228708	1117.192587	D
1117.192587	1117.443345	S
1117.443345	1121.817156	D
1121.817156	1122.026837	S
1122.026837	1122.249387	A
1122.249387	1123.310251	D
1123.310251	1123.556011	S
1123.556011	1123.693909	D
1123.693909	1123.930112	S
1123.930112	1125.969920	D
1125.969920	1126.830080	S
1126.830080	1131.453099	D
1131.453099	1131.943253	S
1131.943253	1132.512597	D
1132.512597	1133.671765	S
1133.671765	1136.211285	D
1136.211285	1136.600405	S
1136.600405	1137.156096	D
1137.156096	1141.833728	A
1141.833216	1142.057131	D
1142.057131	1142.513664	M - clap
1142.513664	1142.737579	D
1142.737579	1142.951936	M - clap
1142.951936	1143.715157	S
1143.715157	1143.922688	D
1143.786155	1143.888555	M - clap
1143.922688	1144.310443	A
1144.093355	1144.119296	M - clap
1144.310443	1146.246485	D
1146.246485	1147.370155	S
1147.370155	1148.719104	A
1148.719104	1149.812736	D
1149.812736	1150.226432	A
1150.226432	1150.638763	S
1150.638763	1155.331413	D
1155.331413	1155.695957	S
1155.695957	1157.556907	D
1157.556907	1158.004736	M - cough?
1158.004736	1158.623232	D
1158.623232	1159.219883	S
1159.219883	1161.076736	D
1161.076736	1162.599083	S
1162.599083	1163.187541	D
1163.187541	1164.771328	M - table rolling
1164.771328	1165.881344	D
1165.881344	1166.542165	M - table moving
1166.542165	1166.742869	S
1166.742869	1170.083840	D
1168.123221	1168.359424	M - clap
1170.083840	1170.376021	S
1170.376021	1172.082688	D
1171.232085	1171.419136	M - clatter
1172.082688	1172.486827	S
1172.486827	1174.274048	D
1174.274048	1174.698667	S
1174.698667	1175.385429	D
1175.385429	1175.573845	A
1175.573845	1176.875008	D
1176.875008	1177.082539	S
1177.082539	1177.204053	M - clunk
1177.204053	1178.088789	D
1178.088789	1178.348203	A
1178.348203	1178.839723	S
1178.839723	1179.086848	D
1179.086848	1180.834475	S
1180.834475	1181.805227	M - table moving
1181.805227	1184.403456	D
1184.403456	1184.732501	S
1184.732501	1187.435855	D
1187.435855	1188.137643	M - table hitting
1188.137643	1188.476245	S
1188.476245	1189.314560	M - softer table moving
1189.314560	1189.837483	D
1189.837483	1190.374059	M - table hit
1190.374059	1191.355733	A
1191.355733	1192.060245	M - "tsn tsn"?
1192.060245	1197.591211	M - whispers and tables
1197.591211	1197.726379	M - table hit
1197.726379	1198.781781	S
1198.781781	1199.475371	M - table hits
1199.475371	1204.488875	S
1204.488875	1205.250731	M - table hits
1205.250731	1207.633237	M - footsteps
1207.633237	1209.196544	D - whisper
1209.196544	1209.891499	A - whisper
1209.891499	1210.619221	D - whisper
1210.619221	1211.108011	M - table hits
1211.108011	1213.721259	D
1213.721259	1214.076245	S
1214.076245	1214.935040	M - table hits
1214.935040	1216.602112	M - quieter hits
1216.602112	1218.830336	D
1217.774933	1217.951061	M - table hit
1218.830336	1219.152555	M - table hit
1219.152555	1220.932949	D
1220.932949	1222.369280	M - table hits
1222.369280	1223.566677	M - table hits
1223.566677	1223.858859	D
1223.858859	1224.637099	D - with table hits
1224.637099	1225.119061	M - table hits
1225.119061	1228.031317	D
1228.031317	1228.740590	M - table hit, whispers?
1228.740590	1229.451278	D
1229.451278	1230.157141	A - with table hit
1230.157141	1230.811136	D
1230.811136	1231.131989	M - table hit
1231.131989	1231.753216	D
1231.753216	1233.311061	M - table sliding
1233.311061	1233.543168	D
1233.543168	1234.362368	M - table hits
1234.362368	1234.627243	D
1234.627243	1234.935808	M - table hits
1234.935808	1235.936597	S
1235.936597	1236.419925	M - table hit
1236.419925	1237.367467	M - table hits
1237.367467	1239.216128	D
1239.216128	1239.605248	M - table hits
1239.605248	1239.912448	S
1239.912448	1241.105749	M - table moving
1241.105749	1243.957931	D
1243.957931	1244.730709	S
1244.730709	1245.459797	M - table moving
1245.459797	1245.659136	M - table hit
1245.659136	1247.009451	D
1247.009451	1247.410859	M - table moving
1247.410859	1247.847765	M - table hit
1247.847765	1248.818517	S
1248.818517	1249.172139	M - table hit
1249.172139	1251.056299	D
1251.056299	1251.811328	M - table hits
1251.811328	1252.089856	S
1252.089856	1253.098837	M - table hits
1253.098837	1253.438805	S
1253.438805	1253.987669	M - table hits
1253.987669	1254.391808	S
1254.391808	1254.558379	A
1254.558379	1254.970709	M - table hit
1254.970709	1255.400789	A
1255.400789	1256.108032	M - table hits
1256.108032	1256.482133	M - table hit
1256.482133	1256.757931	S
1256.757931	1257.030997	M - table hit
1257.030997	1257.772373	A
1257.772373	1258.459136	S
1258.459136	1259.005269	M - table hit
1259.005269	1259.499520	D
1259.499520	1260.605440	A
1260.605440	1264.451584	D
1264.451584	1264.960853	S
1264.960853	1265.337685	M - table hit
1265.337685	1266.518699	D
1266.518699	1266.861397	A
1266.861397	1267.135829	M - table hit
1267.135829	1268.323669	S
1268.323669	1269.500587	M - table hits
1269.500587	1270.543701	S
1270.543701	1270.839979	M - table hit
1270.839979	1271.185408	S
1271.185408	1273.125547	M - table moving
1273.125547	1273.819136	M - table grinding
1273.819136	1274.088107	M - table hit
1274.088107	1274.428075	S
1274.428075	1277.367637	D
1277.367637	1277.820928	M - table hits
1277.820928	1278.586880	A
1278.586880	1279.083861	S
1279.083861	1280.557056	D
1280.557056	1280.728496	M - table hit
1280.728496	1281.046662	S
1281.046662	1281.559555	A
1281.559555	1281.954291	M - table hit
1281.954291	1282.648710	S
1282.648710	1283.543798	M - table hit
1283.543798	1284.533939	S
1284.533939	1284.875208	M - table hit
1284.875208	1285.149147	S
1285.149147	1285.963703	M - table hit
1285.963703	1286.162391	S
1286.162391	1286.432370	M - table moving
1286.432370	1291.107816	M - table hits
1291.107816	1291.851082	S
1291.851082	1292.581146	M - table hits
1292.581146	1295.515265	A
1295.515265	1296.017597	S
1296.017597	1296.840074	A
1296.840074	1298.012401	M - table moving
1298.012401	1299.582105	A
1299.582105	1299.949777	M - table hits
1299.949777	1300.477192	A
1300.477192	1300.689743	M- table hit
1300.689743	1301.164350	S
1301.164350	1302.045576	M - table moving
1302.045576	1302.842310	S
